Year,Week,Crop Type,Avg Market Price (RM/KG),Month
2015,23,BAYAM,1.38,Jun
2015,23,CILI HIJAU,4.65,Jun
2015,23,CILI MERAH KULAI / KULAI HIBRID,5.41,Jun
2015,23,CILI MERAH MINYAK,4.93,Jun
2015,23,CILI PADI,18.45,Jun
2015,23,DAUN SUP (TANAH TINGGI),7.1,Jun
2015,23,HALIA MUDA,6.45,Jun
2015,23,KACANG BENDI,2.78,Jun
2015,23,KACANG BUNCIS,3.79,Jun
2015,23,KACANG PANJANG HIJAU,1.98,Jun
2015,23,KAILAN,2.79,Jun
2015,23,KANGKUNG,1.22,Jun
2015,23,KUBIS BULAT (TANAH TINGGI),1.6,Jun
2015,23,LABU MANIS,1.38,Jun
2015,23,LADA BENGGALA / CAPSICUM HIJAU,6.28,Jun
2015,23,LIMAU KASTURI,4.63,Jun
2015,23,LIMAU NIPIS,2.88,Jun
2015,23,PERIA,1.71,Jun
2015,23,SALAD BULAT TANAH TINGGI,3.42,Jun
2015,23,SAWI HIJAU (TANAH RENDAH),1.88,Jun
2015,23,TERUNG BULAT,2.36,Jun
2015,23,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.05,Jun
2015,23,TIMUN HIJAU,1.16,Jun
2015,23,TOMATO (TANAH TINGGI),1.3,Jun
2015,24,BAYAM,1.48,Jun
2015,24,CILI HIJAU,4.42,Jun
2015,24,CILI MERAH KULAI / KULAI HIBRID,5.54,Jun
2015,24,CILI MERAH MINYAK,5.74,Jun
2015,24,CILI PADI,18.45,Jun
2015,24,DAUN SUP (TANAH TINGGI),7.08,Jun
2015,24,HALIA MUDA,6.46,Jun
2015,24,KACANG BENDI,2.93,Jun
2015,24,KACANG BUNCIS,4.16,Jun
2015,24,KACANG PANJANG HIJAU,1.82,Jun
2015,24,KAILAN,2.71,Jun
2015,24,KANGKUNG,1.34,Jun
2015,24,KUBIS BULAT (TANAH TINGGI),1.27,Jun
2015,24,LABU MANIS,1.38,Jun
2015,24,LADA BENGGALA / CAPSICUM HIJAU,5.25,Jun
2015,24,LIMAU KASTURI,4.5,Jun
2015,24,LIMAU NIPIS,3.0,Jun
2015,24,PERIA,1.77,Jun
2015,24,SALAD BULAT TANAH TINGGI,3.73,Jun
2015,24,SAWI HIJAU (TANAH RENDAH),1.86,Jun
2015,24,TERUNG BULAT,2.44,Jun
2015,24,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.28,Jun
2015,24,TIMUN HIJAU,1.32,Jun
2015,24,TOMATO (TANAH TINGGI),1.57,Jun
2015,25,BAYAM,1.55,Jun
2015,25,CILI HIJAU,4.6,Jun
2015,25,CILI MERAH KULAI / KULAI HIBRID,5.61,Jun
2015,25,CILI MERAH MINYAK,6.07,Jun
2015,25,CILI PADI,21.38,Jun
2015,25,DAUN SUP (TANAH TINGGI),6.58,Jun
2015,25,HALIA MUDA,6.18,Jun
2015,25,KACANG BENDI,3.15,Jun
2015,25,KACANG BUNCIS,3.92,Jun
2015,25,KACANG PANJANG HIJAU,1.8,Jun
2015,25,KAILAN,2.87,Jun
2015,25,KANGKUNG,1.33,Jun
2015,25,KUBIS BULAT (TANAH TINGGI),1.52,Jun
2015,25,LABU MANIS,1.36,Jun
2015,25,LADA BENGGALA / CAPSICUM HIJAU,5.25,Jun
2015,25,LIMAU KASTURI,4.15,Jun
2015,25,LIMAU NIPIS,3.0,Jun
2015,25,PERIA,1.65,Jun
2015,25,SALAD BULAT TANAH TINGGI,3.65,Jun
2015,25,SAWI HIJAU (TANAH RENDAH),1.91,Jun
2015,25,TERUNG BULAT,2.44,Jun
2015,25,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.35,Jun
2015,25,TIMUN HIJAU,1.45,Jun
2015,25,TOMATO (TANAH TINGGI),1.6,Jun
2015,26,BAYAM,1.68,Jun
2015,26,CILI HIJAU,5.24,Jun
2015,26,CILI MERAH KULAI / KULAI HIBRID,5.77,Jun
2015,26,CILI MERAH MINYAK,6.85,Jun
2015,26,CILI PADI,15.15,Jun
2015,26,DAUN SUP (TANAH TINGGI),8.15,Jun
2015,26,HALIA MUDA,6.04,Jun
2015,26,KACANG BENDI,2.93,Jun
2015,26,KACANG BUNCIS,4.41,Jun
2015,26,KACANG PANJANG HIJAU,1.93,Jun
2015,26,KAILAN,3.24,Jun
2015,26,KANGKUNG,1.37,Jun
2015,26,KUBIS BULAT (TANAH TINGGI),2.2,Jun
2015,26,LABU MANIS,1.36,Jun
2015,26,LADA BENGGALA / CAPSICUM HIJAU,4.84,Jun
2015,26,LIMAU KASTURI,4.22,Jun
2015,26,LIMAU NIPIS,3.69,Jun
2015,26,PERIA,1.78,Jun
2015,26,SALAD BULAT TANAH TINGGI,4.13,Jun
2015,26,SAWI HIJAU (TANAH RENDAH),2.13,Jun
2015,26,TERUNG BULAT,2.44,Jun
2015,26,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.59,Jun
2015,26,TIMUN HIJAU,1.35,Jun
2015,26,TOMATO (TANAH TINGGI),2.2,Jun
2015,27,BAYAM,1.63,Jul
2015,27,CILI HIJAU,5.16,Jul
2015,27,CILI MERAH KULAI / KULAI HIBRID,6.05,Jul
2015,27,CILI MERAH MINYAK,5.92,Jul
2015,27,CILI PADI,13.5,Jul
2015,27,DAUN SUP (TANAH TINGGI),7.66,Jul
2015,27,HALIA MUDA,6.04,Jul
2015,27,KACANG BENDI,3.0,Jul
2015,27,KACANG BUNCIS,4.21,Jul
2015,27,KACANG PANJANG HIJAU,1.94,Jul
2015,27,KAILAN,2.5,Jul
2015,27,KANGKUNG,1.58,Jul
2015,27,KUBIS BULAT (TANAH TINGGI),2.27,Jul
2015,27,LABU MANIS,1.36,Jul
2015,27,LADA BENGGALA / CAPSICUM HIJAU,5.1,Jul
2015,27,LIMAU KASTURI,3.8,Jul
2015,27,LIMAU NIPIS,3.7,Jul
2015,27,PERIA,1.84,Jul
2015,27,SALAD BULAT TANAH TINGGI,6.0,Jul
2015,27,SAWI HIJAU (TANAH RENDAH),2.02,Jul
2015,27,TERUNG BULAT,2.37,Jul
2015,27,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.43,Jul
2015,27,TIMUN HIJAU,1.16,Jul
2015,27,TOMATO (TANAH TINGGI),2.83,Jul
2015,28,BAYAM,1.52,Jul
2015,28,CILI HIJAU,5.41,Jul
2015,28,CILI MERAH KULAI / KULAI HIBRID,6.11,Jul
2015,28,CILI MERAH MINYAK,6.1,Jul
2015,28,CILI PADI,16.75,Jul
2015,28,DAUN SUP (TANAH TINGGI),8.12,Jul
2015,28,HALIA MUDA,6.04,Jul
2015,28,KACANG BENDI,2.84,Jul
2015,28,KACANG BUNCIS,3.87,Jul
2015,28,KACANG PANJANG HIJAU,1.92,Jul
2015,28,KAILAN,2.94,Jul
2015,28,KANGKUNG,1.38,Jul
2015,28,KUBIS BULAT (TANAH TINGGI),2.15,Jul
2015,28,LABU MANIS,1.37,Jul
2015,28,LADA BENGGALA / CAPSICUM HIJAU,5.94,Jul
2015,28,LIMAU KASTURI,3.87,Jul
2015,28,LIMAU NIPIS,3.61,Jul
2015,28,PERIA,1.83,Jul
2015,28,SALAD BULAT TANAH TINGGI,3.62,Jul
2015,28,SAWI HIJAU (TANAH RENDAH),1.93,Jul
2015,28,TERUNG BULAT,2.36,Jul
2015,28,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.54,Jul
2015,28,TIMUN HIJAU,1.29,Jul
2015,28,TOMATO (TANAH TINGGI),2.67,Jul
2015,29,BAYAM,1.45,Jul
2015,29,CILI HIJAU,5.28,Jul
2015,29,CILI MERAH KULAI / KULAI HIBRID,7.01,Jul
2015,29,CILI MERAH MINYAK,5.73,Jul
2015,29,CILI PADI,14.25,Jul
2015,29,DAUN SUP (TANAH TINGGI),4.65,Jul
2015,29,HALIA MUDA,5.96,Jul
2015,29,KACANG BENDI,2.83,Jul
2015,29,KACANG BUNCIS,3.83,Jul
2015,29,KACANG PANJANG HIJAU,2.22,Jul
2015,29,KAILAN,2.6,Jul
2015,29,KANGKUNG,1.31,Jul
2015,29,KUBIS BULAT (TANAH TINGGI),1.73,Jul
2015,29,LABU MANIS,1.43,Jul
2015,29,LADA BENGGALA / CAPSICUM HIJAU,5.48,Jul
2015,29,LIMAU KASTURI,4.14,Jul
2015,29,LIMAU NIPIS,3.73,Jul
2015,29,PERIA,1.69,Jul
2015,29,SALAD BULAT TANAH TINGGI,3.37,Jul
2015,29,SAWI HIJAU (TANAH RENDAH),1.5,Jul
2015,29,TERUNG BULAT,2.42,Jul
2015,29,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.75,Jul
2015,29,TIMUN HIJAU,1.6,Jul
2015,29,TOMATO (TANAH TINGGI),1.98,Jul
2015,30,BAYAM,1.43,Jul
2015,30,CILI HIJAU,5.41,Jul
2015,30,CILI MERAH KULAI / KULAI HIBRID,6.54,Jul
2015,30,CILI MERAH MINYAK,5.67,Jul
2015,30,CILI PADI,14.05,Jul
2015,30,DAUN SUP (TANAH TINGGI),5.56,Jul
2015,30,HALIA MUDA,5.89,Jul
2015,30,KACANG BENDI,2.71,Jul
2015,30,KACANG BUNCIS,3.82,Jul
2015,30,KACANG PANJANG HIJAU,2.06,Jul
2015,30,KAILAN,2.63,Jul
2015,30,KANGKUNG,1.41,Jul
2015,30,KUBIS BULAT (TANAH TINGGI),1.88,Jul
2015,30,LABU MANIS,1.42,Jul
2015,30,LADA BENGGALA / CAPSICUM HIJAU,5.41,Jul
2015,30,LIMAU KASTURI,3.95,Jul
2015,30,LIMAU NIPIS,3.59,Jul
2015,30,PERIA,1.63,Jul
2015,30,SALAD BULAT TANAH TINGGI,2.76,Jul
2015,30,SAWI HIJAU (TANAH RENDAH),1.8,Jul
2015,30,TERUNG BULAT,2.44,Jul
2015,30,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.69,Jul
2015,30,TIMUN HIJAU,1.63,Jul
2015,30,TOMATO (TANAH TINGGI),1.93,Jul
2015,31,BAYAM,1.44,Aug
2015,31,CILI HIJAU,5.45,Aug
2015,31,CILI MERAH KULAI / KULAI HIBRID,6.01,Aug
2015,31,CILI MERAH MINYAK,6.13,Aug
2015,31,CILI PADI,12.21,Aug
2015,31,DAUN SUP (TANAH TINGGI),6.9,Aug
2015,31,HALIA MUDA,5.61,Aug
2015,31,KACANG BENDI,3.06,Aug
2015,31,KACANG BUNCIS,3.94,Aug
2015,31,KACANG PANJANG HIJAU,2.14,Aug
2015,31,KAILAN,2.55,Aug
2015,31,KANGKUNG,1.34,Aug
2015,31,KUBIS BULAT (TANAH TINGGI),1.75,Aug
2015,31,LABU MANIS,1.14,Aug
2015,31,LADA BENGGALA / CAPSICUM HIJAU,5.4,Aug
2015,31,LIMAU KASTURI,3.12,Aug
2015,31,LIMAU NIPIS,2.86,Aug
2015,31,PERIA,1.82,Aug
2015,31,SALAD BULAT TANAH TINGGI,2.68,Aug
2015,31,SAWI HIJAU (TANAH RENDAH),1.78,Aug
2015,31,TERUNG BULAT,2.44,Aug
2015,31,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.51,Aug
2015,31,TIMUN HIJAU,1.43,Aug
2015,31,TOMATO (TANAH TINGGI),2.23,Aug
2015,32,BAYAM,1.4,Aug
2015,32,CILI HIJAU,5.17,Aug
2015,32,CILI MERAH KULAI / KULAI HIBRID,6.06,Aug
2015,32,CILI MERAH MINYAK,5.54,Aug
2015,32,CILI PADI,13.85,Aug
2015,32,DAUN SUP (TANAH TINGGI),6.85,Aug
2015,32,HALIA MUDA,6.11,Aug
2015,32,KACANG BENDI,3.28,Aug
2015,32,KACANG BUNCIS,4.29,Aug
2015,32,KACANG PANJANG HIJAU,2.22,Aug
2015,32,KAILAN,2.75,Aug
2015,32,KANGKUNG,1.36,Aug
2015,32,KUBIS BULAT (TANAH TINGGI),1.77,Aug
2015,32,LABU MANIS,1.37,Aug
2015,32,LADA BENGGALA / CAPSICUM HIJAU,4.54,Aug
2015,32,LIMAU KASTURI,3.78,Aug
2015,32,LIMAU NIPIS,3.14,Aug
2015,32,PERIA,2.05,Aug
2015,32,SALAD BULAT TANAH TINGGI,3.2,Aug
2015,32,SAWI HIJAU (TANAH RENDAH),1.94,Aug
2015,32,TERUNG BULAT,2.46,Aug
2015,32,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.51,Aug
2015,32,TIMUN HIJAU,1.39,Aug
2015,32,TOMATO (TANAH TINGGI),2.17,Aug
2015,33,BAYAM,1.73,Aug
2015,33,CILI HIJAU,5.47,Aug
2015,33,CILI MERAH KULAI / KULAI HIBRID,6.38,Aug
2015,33,CILI MERAH MINYAK,6.01,Aug
2015,33,CILI PADI,12.57,Aug
2015,33,DAUN SUP (TANAH TINGGI),7.54,Aug
2015,33,HALIA MUDA,6.14,Aug
2015,33,KACANG BENDI,3.13,Aug
2015,33,KACANG BUNCIS,4.53,Aug
2015,33,KACANG PANJANG HIJAU,2.32,Aug
2015,33,KAILAN,3.0,Aug
2015,33,KANGKUNG,1.57,Aug
2015,33,KUBIS BULAT (TANAH TINGGI),1.82,Aug
2015,33,LABU MANIS,1.23,Aug
2015,33,LADA BENGGALA / CAPSICUM HIJAU,5.25,Aug
2015,33,LIMAU KASTURI,3.37,Aug
2015,33,LIMAU NIPIS,3.35,Aug
2015,33,PERIA,1.96,Aug
2015,33,SALAD BULAT TANAH TINGGI,2.93,Aug
2015,33,SAWI HIJAU (TANAH RENDAH),1.99,Aug
2015,33,TERUNG BULAT,2.5,Aug
2015,33,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.54,Aug
2015,33,TIMUN HIJAU,1.26,Aug
2015,33,TOMATO (TANAH TINGGI),2.08,Aug
2015,34,BAYAM,1.74,Aug
2015,34,CILI HIJAU,5.44,Aug
2015,34,CILI MERAH KULAI / KULAI HIBRID,7.07,Aug
2015,34,CILI MERAH MINYAK,6.17,Aug
2015,34,CILI PADI,12.55,Aug
2015,34,DAUN SUP (TANAH TINGGI),6.64,Aug
2015,34,HALIA MUDA,6.14,Aug
2015,34,KACANG BENDI,3.35,Aug
2015,34,KACANG BUNCIS,4.58,Aug
2015,34,KACANG PANJANG HIJAU,2.31,Aug
2015,34,KAILAN,2.88,Aug
2015,34,KANGKUNG,1.62,Aug
2015,34,KUBIS BULAT (TANAH TINGGI),1.77,Aug
2015,34,LABU MANIS,1.38,Aug
2015,34,LADA BENGGALA / CAPSICUM HIJAU,4.64,Aug
2015,34,LIMAU KASTURI,3.2,Aug
2015,34,LIMAU NIPIS,3.05,Aug
2015,34,PERIA,1.93,Aug
2015,34,SALAD BULAT TANAH TINGGI,3.38,Aug
2015,34,SAWI HIJAU (TANAH RENDAH),2.01,Aug
2015,34,TERUNG BULAT,2.48,Aug
2015,34,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.44,Aug
2015,34,TIMUN HIJAU,1.24,Aug
2015,34,TOMATO (TANAH TINGGI),2.02,Aug
2015,35,BAYAM,1.61,Aug
2015,35,CILI HIJAU,5.32,Aug
2015,35,CILI MERAH KULAI / KULAI HIBRID,6.76,Aug
2015,35,CILI MERAH MINYAK,6.29,Aug
2015,35,CILI PADI,12.25,Aug
2015,35,DAUN SUP (TANAH TINGGI),6.92,Aug
2015,35,HALIA MUDA,6.15,Aug
2015,35,KACANG BENDI,3.28,Aug
2015,35,KACANG BUNCIS,4.56,Aug
2015,35,KACANG PANJANG HIJAU,2.22,Aug
2015,35,KAILAN,3.07,Aug
2015,35,KANGKUNG,1.36,Aug
2015,35,KUBIS BULAT (TANAH TINGGI),1.6,Aug
2015,35,LABU MANIS,1.38,Aug
2015,35,LADA BENGGALA / CAPSICUM HIJAU,4.64,Aug
2015,35,LIMAU KASTURI,3.2,Aug
2015,35,LIMAU NIPIS,2.5,Aug
2015,35,PERIA,1.86,Aug
2015,35,SALAD BULAT TANAH TINGGI,3.42,Aug
2015,35,SAWI HIJAU (TANAH RENDAH),2.2,Aug
2015,35,TERUNG BULAT,2.34,Aug
2015,35,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.32,Aug
2015,35,TIMUN HIJAU,1.15,Aug
2015,35,TOMATO (TANAH TINGGI),2.0,Aug
2015,36,BAYAM,1.48,Sep
2015,36,CILI HIJAU,5.16,Sep
2015,36,CILI MERAH KULAI / KULAI HIBRID,5.86,Sep
2015,36,CILI MERAH MINYAK,7.05,Sep
2015,36,CILI PADI,11.4,Sep
2015,36,DAUN SUP (TANAH TINGGI),7.0,Sep
2015,36,HALIA MUDA,6.14,Sep
2015,36,KACANG BENDI,3.09,Sep
2015,36,KACANG BUNCIS,4.38,Sep
2015,36,KACANG PANJANG HIJAU,2.36,Sep
2015,36,KAILAN,2.96,Sep
2015,36,KANGKUNG,1.42,Sep
2015,36,KUBIS BULAT (TANAH TINGGI),1.57,Sep
2015,36,LABU MANIS,1.27,Sep
2015,36,LADA BENGGALA / CAPSICUM HIJAU,4.55,Sep
2015,36,LIMAU KASTURI,3.05,Sep
2015,36,LIMAU NIPIS,2.46,Sep
2015,36,PERIA,1.86,Sep
2015,36,SALAD BULAT TANAH TINGGI,3.72,Sep
2015,36,SAWI HIJAU (TANAH RENDAH),2.08,Sep
2015,36,TERUNG BULAT,2.33,Sep
2015,36,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.41,Sep
2015,36,TIMUN HIJAU,1.31,Sep
2015,36,TOMATO (TANAH TINGGI),1.93,Sep
2015,37,BAYAM,1.35,Sep
2015,37,CILI HIJAU,4.78,Sep
2015,37,CILI MERAH KULAI / KULAI HIBRID,5.15,Sep
2015,37,CILI MERAH MINYAK,6.97,Sep
2015,37,CILI PADI,11.25,Sep
2015,37,DAUN SUP (TANAH TINGGI),6.77,Sep
2015,37,HALIA MUDA,5.95,Sep
2015,37,KACANG BENDI,2.97,Sep
2015,37,KACANG BUNCIS,4.22,Sep
2015,37,KACANG PANJANG HIJAU,2.4,Sep
2015,37,KAILAN,2.78,Sep
2015,37,KANGKUNG,1.33,Sep
2015,37,KUBIS BULAT (TANAH TINGGI),1.6,Sep
2015,37,LABU MANIS,1.44,Sep
2015,37,LADA BENGGALA / CAPSICUM HIJAU,4.68,Sep
2015,37,LIMAU KASTURI,3.27,Sep
2015,37,LIMAU NIPIS,2.26,Sep
2015,37,PERIA,1.69,Sep
2015,37,SALAD BULAT TANAH TINGGI,3.41,Sep
2015,37,SAWI HIJAU (TANAH RENDAH),1.73,Sep
2015,37,TERUNG BULAT,2.64,Sep
2015,37,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.52,Sep
2015,37,TIMUN HIJAU,1.39,Sep
2015,37,TOMATO (TANAH TINGGI),1.85,Sep
2015,38,BAYAM,1.39,Sep
2015,38,CILI HIJAU,4.67,Sep
2015,38,CILI MERAH KULAI / KULAI HIBRID,5.11,Sep
2015,38,CILI MERAH MINYAK,6.53,Sep
2015,38,CILI PADI,11.5,Sep
2015,38,DAUN SUP (TANAH TINGGI),6.7,Sep
2015,38,HALIA MUDA,5.79,Sep
2015,38,KACANG BENDI,2.97,Sep
2015,38,KACANG BUNCIS,4.21,Sep
2015,38,KACANG PANJANG HIJAU,2.66,Sep
2015,38,KAILAN,2.75,Sep
2015,38,KANGKUNG,1.27,Sep
2015,38,KUBIS BULAT (TANAH TINGGI),1.6,Sep
2015,38,LABU MANIS,1.43,Sep
2015,38,LADA BENGGALA / CAPSICUM HIJAU,4.36,Sep
2015,38,LIMAU KASTURI,3.17,Sep
2015,38,LIMAU NIPIS,2.09,Sep
2015,38,PERIA,1.78,Sep
2015,38,SALAD BULAT TANAH TINGGI,3.58,Sep
2015,38,SAWI HIJAU (TANAH RENDAH),1.69,Sep
2015,38,TERUNG BULAT,2.5,Sep
2015,38,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.52,Sep
2015,38,TIMUN HIJAU,1.25,Sep
2015,38,TOMATO (TANAH TINGGI),1.95,Sep
2015,39,BAYAM,1.36,Sep
2015,39,CILI HIJAU,4.6,Sep
2015,39,CILI MERAH KULAI / KULAI HIBRID,5.41,Sep
2015,39,CILI MERAH MINYAK,5.2,Sep
2015,39,CILI PADI,12.69,Sep
2015,39,DAUN SUP (TANAH TINGGI),5.47,Sep
2015,39,HALIA MUDA,5.86,Sep
2015,39,KACANG BENDI,2.96,Sep
2015,39,KACANG BUNCIS,3.75,Sep
2015,39,KACANG PANJANG HIJAU,2.65,Sep
2015,39,KAILAN,2.71,Sep
2015,39,KANGKUNG,1.23,Sep
2015,39,KUBIS BULAT (TANAH TINGGI),1.57,Sep
2015,39,LABU MANIS,1.43,Sep
2015,39,LADA BENGGALA / CAPSICUM HIJAU,4.62,Sep
2015,39,LIMAU KASTURI,3.44,Sep
2015,39,LIMAU NIPIS,2.51,Sep
2015,39,PERIA,1.79,Sep
2015,39,SALAD BULAT TANAH TINGGI,2.78,Sep
2015,39,SAWI HIJAU (TANAH RENDAH),1.66,Sep
2015,39,TERUNG BULAT,2.65,Sep
2015,39,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.39,Sep
2015,39,TIMUN HIJAU,1.19,Sep
2015,39,TOMATO (TANAH TINGGI),2.77,Sep
2015,40,BAYAM,1.49,Oct
2015,40,CILI HIJAU,4.94,Oct
2015,40,CILI MERAH KULAI / KULAI HIBRID,5.51,Oct
2015,40,CILI MERAH MINYAK,5.12,Oct
2015,40,CILI PADI,11.45,Oct
2015,40,DAUN SUP (TANAH TINGGI),7.1,Oct
2015,40,HALIA MUDA,5.86,Oct
2015,40,KACANG BENDI,2.88,Oct
2015,40,KACANG BUNCIS,4.15,Oct
2015,40,KACANG PANJANG HIJAU,2.52,Oct
2015,40,KAILAN,2.74,Oct
2015,40,KANGKUNG,1.29,Oct
2015,40,KUBIS BULAT (TANAH TINGGI),1.72,Oct
2015,40,LABU MANIS,1.46,Oct
2015,40,LADA BENGGALA / CAPSICUM HIJAU,5.92,Oct
2015,40,LIMAU KASTURI,2.83,Oct
2015,40,LIMAU NIPIS,1.85,Oct
2015,40,PERIA,1.92,Oct
2015,40,SALAD BULAT TANAH TINGGI,3.95,Oct
2015,40,SAWI HIJAU (TANAH RENDAH),1.86,Oct
2015,40,TERUNG BULAT,2.63,Oct
2015,40,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.39,Oct
2015,40,TIMUN HIJAU,1.1,Oct
2015,40,TOMATO (TANAH TINGGI),2.55,Oct
2015,41,BAYAM,1.46,Oct
2015,41,CILI HIJAU,4.4,Oct
2015,41,CILI MERAH KULAI / KULAI HIBRID,5.42,Oct
2015,41,CILI MERAH MINYAK,4.84,Oct
2015,41,CILI PADI,12.69,Oct
2015,41,DAUN SUP (TANAH TINGGI),6.24,Oct
2015,41,HALIA MUDA,5.86,Oct
2015,41,KACANG BENDI,2.81,Oct
2015,41,KACANG BUNCIS,3.7,Oct
2015,41,KACANG PANJANG HIJAU,2.53,Oct
2015,41,KAILAN,2.71,Oct
2015,41,KANGKUNG,1.27,Oct
2015,41,KUBIS BULAT (TANAH TINGGI),1.82,Oct
2015,41,LABU MANIS,1.47,Oct
2015,41,LADA BENGGALA / CAPSICUM HIJAU,5.03,Oct
2015,41,LIMAU KASTURI,3.09,Oct
2015,41,LIMAU NIPIS,2.23,Oct
2015,41,PERIA,1.96,Oct
2015,41,SALAD BULAT TANAH TINGGI,3.47,Oct
2015,41,SAWI HIJAU (TANAH RENDAH),1.64,Oct
2015,41,TERUNG BULAT,2.68,Oct
2015,41,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.42,Oct
2015,41,TIMUN HIJAU,0.89,Oct
2015,41,TOMATO (TANAH TINGGI),2.92,Oct
2015,42,BAYAM,1.51,Oct
2015,42,CILI HIJAU,4.41,Oct
2015,42,CILI MERAH KULAI / KULAI HIBRID,5.53,Oct
2015,42,CILI MERAH MINYAK,4.84,Oct
2015,42,CILI PADI,11.9,Oct
2015,42,DAUN SUP (TANAH TINGGI),6.32,Oct
2015,42,HALIA MUDA,5.64,Oct
2015,42,KACANG BENDI,2.91,Oct
2015,42,KACANG BUNCIS,4.36,Oct
2015,42,KACANG PANJANG HIJAU,2.55,Oct
2015,42,KAILAN,2.82,Oct
2015,42,KANGKUNG,1.26,Oct
2015,42,KUBIS BULAT (TANAH TINGGI),1.68,Oct
2015,42,LABU MANIS,1.42,Oct
2015,42,LADA BENGGALA / CAPSICUM HIJAU,5.15,Oct
2015,42,LIMAU KASTURI,2.9,Oct
2015,42,LIMAU NIPIS,2.2,Oct
2015,42,PERIA,2.0,Oct
2015,42,SALAD BULAT TANAH TINGGI,3.32,Oct
2015,42,SAWI HIJAU (TANAH RENDAH),1.78,Oct
2015,42,TERUNG BULAT,2.58,Oct
2015,42,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.48,Oct
2015,42,TIMUN HIJAU,0.8,Oct
2015,42,TOMATO (TANAH TINGGI),3.13,Oct
2015,43,BAYAM,1.54,Oct
2015,43,CILI HIJAU,4.77,Oct
2015,43,CILI MERAH KULAI / KULAI HIBRID,5.81,Oct
2015,43,CILI MERAH MINYAK,6.79,Oct
2015,43,CILI PADI,13.23,Oct
2015,43,DAUN SUP (TANAH TINGGI),5.05,Oct
2015,43,HALIA MUDA,5.57,Oct
2015,43,KACANG BENDI,3.19,Oct
2015,43,KACANG BUNCIS,4.31,Oct
2015,43,KACANG PANJANG HIJAU,2.46,Oct
2015,43,KAILAN,3.45,Oct
2015,43,KANGKUNG,1.44,Oct
2015,43,KUBIS BULAT (TANAH TINGGI),2.15,Oct
2015,43,LABU MANIS,1.42,Oct
2015,43,LADA BENGGALA / CAPSICUM HIJAU,4.98,Oct
2015,43,LIMAU KASTURI,3.0,Oct
2015,43,LIMAU NIPIS,2.2,Oct
2015,43,PERIA,2.0,Oct
2015,43,SALAD BULAT TANAH TINGGI,3.4,Oct
2015,43,SAWI HIJAU (TANAH RENDAH),2.01,Oct
2015,43,TERUNG BULAT,2.58,Oct
2015,43,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.81,Oct
2015,43,TIMUN HIJAU,0.86,Oct
2015,43,TOMATO (TANAH TINGGI),3.27,Oct
2015,44,BAYAM,1.55,Nov
2015,44,CILI HIJAU,5.92,Nov
2015,44,CILI MERAH KULAI / KULAI HIBRID,6.72,Nov
2015,44,CILI MERAH MINYAK,9.01,Nov
2015,44,CILI PADI,11.73,Nov
2015,44,DAUN SUP (TANAH TINGGI),5.17,Nov
2015,44,HALIA MUDA,5.57,Nov
2015,44,KACANG BENDI,3.24,Nov
2015,44,KACANG BUNCIS,4.29,Nov
2015,44,KACANG PANJANG HIJAU,2.36,Nov
2015,44,KAILAN,2.97,Nov
2015,44,KANGKUNG,1.42,Nov
2015,44,KUBIS BULAT (TANAH TINGGI),1.7,Nov
2015,44,LABU MANIS,1.42,Nov
2015,44,LADA BENGGALA / CAPSICUM HIJAU,5.51,Nov
2015,44,LIMAU KASTURI,2.88,Nov
2015,44,LIMAU NIPIS,2.06,Nov
2015,44,PERIA,2.04,Nov
2015,44,SALAD BULAT TANAH TINGGI,3.6,Nov
2015,44,SAWI HIJAU (TANAH RENDAH),1.97,Nov
2015,44,TERUNG BULAT,2.58,Nov
2015,44,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.0,Nov
2015,44,TIMUN HIJAU,1.01,Nov
2015,44,TOMATO (TANAH TINGGI),3.17,Nov
2015,45,BAYAM,1.47,Nov
2015,45,CILI HIJAU,6.19,Nov
2015,45,CILI MERAH KULAI / KULAI HIBRID,7.78,Nov
2015,45,CILI MERAH MINYAK,8.92,Nov
2015,45,CILI PADI,10.9,Nov
2015,45,DAUN SUP (TANAH TINGGI),9.31,Nov
2015,45,HALIA MUDA,5.58,Nov
2015,45,KACANG BENDI,2.84,Nov
2015,45,KACANG BUNCIS,4.07,Nov
